active_fields,context_len,first_step_mae_ratio,is_smoke,last_step_mae_ratio,mae_ratio,mode,model_family,model_mae,model_rmse,naive_mae,naive_rmse,nonreversal_count,nonreversal_mae_ratio,prediction_form,reversal_count,reversal_mae_ratio,rmse_ratio,role,sequence_subsample_factor,stem,tag,window_stride
intensity,4,,false,,1.1033764634456666,next_frame,predrnnpp,0.012046127580106258,0.01739728645142991,0.010917513631284237,0.01588178461046949,2989,1.1036404470903303,direct_next_frame,11,1.042226832150922,1.0954239009110713,train,1,GRA29_C20_25deg_particle2,image_only_direct,1
intensity,4,,false,,1.0509135536086218,next_frame,predrnnpp,0.012835144996643066,0.021398490503109026,0.012213321402668953,0.01765184870072381,2989,1.0511624115598732,direct_next_frame,11,0.9968044122886366,1.2122520913195673,train,1,GRA29_C20_25deg_particle3,image_only_direct,1
intensity,4,,false,,1.1755859405792821,next_frame,predrnnpp,0.015624912455677986,0.027071824736830865,0.01329116988927126,0.018904409607165787,2989,1.1762297760269929,direct_next_frame,11,1.0281363850214786,1.432037566863193,train,1,GRA29_C20_25deg_particle4,image_only_direct,1
intensity,4,1.4264867305755615,false,4.256849765777588,1.3509281501864594,rollout,predrnnpp,0.47573143243789673,0.9694352956253319,0.3521515429019928,0.7988000319188149,5672,1.3518578865747801,direct_next_frame,11,1.1535400887320575,1.2136144928495187,test,1,GRA29_C20_45deg_particle1,image_only_direct,
intensity,4,1.639461874961853,false,1.9623727798461914,1.2987319751378477,rollout,predrnnpp,0.5171106457710266,0.9548984350751125,0.3981657922267914,0.8105121651077161,5672,1.2993988527591505,direct_next_frame,11,1.1529921871117095,1.1781420146213446,test,1,GRA29_C20_45deg_particle2,image_only_direct,
intensity,4,0.8550806641578674,false,1.7348994016647339,1.255045517988123,rollout,predrnnpp,0.46371588110923767,0.9608962197469891,0.36948132514953613,0.7946133401449436,5672,1.255477306174706,direct_next_frame,11,1.1569529934459644,1.2092626327815166,test,1,GRA29_C20_45deg_particle3,image_only_direct,
intensity,4,3.583580255508423,false,3.3596372604370117,3.4377038958313775,rollout,predrnnpp,1.011629343032837,1.3562984510636087,0.2942747175693512,0.7258944978429002,5672,3.445516114591568,direct_next_frame,11,1.78837128433039,1.8684512075708584,test,1,GRA29_C20_45deg_particle4,image_only_direct,
intensity,4,0.796648383140564,false,13.786415100097656,1.3621284782885126,rollout,predrnnpp,0.4791862368583679,0.9863116876724405,0.35179224610328674,0.8120804216839295,5318,1.363390499301569,direct_next_frame,11,1.1120104949929266,1.2145492753380573,train,1,GRA29_C20_25deg_particle1,image_only_direct,
intensity,4,0.9168767333030701,false,13.420743942260742,1.3636910096951231,rollout,predrnnpp,0.42364779114723206,0.9623189470997197,0.3106625974178314,0.7920822675585077,5318,1.3648902997470636,direct_next_frame,11,1.128255413208348,1.2149229777178887,train,1,GRA29_C20_25deg_particle2,image_only_direct,
intensity,4,0.8257836103439331,false,13.95395278930664,1.3590483910152056,rollout,predrnnpp,0.44596922397613525,0.9895879979609257,0.32814815640449524,0.7953347673277972,5318,1.3601019736908024,direct_next_frame,11,1.1489998225401363,1.244240838717248,train,1,GRA29_C20_25deg_particle3,image_only_direct,
intensity,4,1.4631922245025635,false,16.41047477722168,1.4727777426917543,rollout,predrnnpp,0.4441007673740387,0.994300964255941,0.3015395700931549,0.7407127585909675,5318,1.4740988556155554,direct_next_frame,11,1.2147375071466664,1.342357010492658,train,1,GRA29_C20_25deg_particle4,image_only_direct,
"intensity,voltage,current,time_norm",4,,false,,0.8078638229703714,next_frame,predrnnpp,0.008262302726507187,0.019405463600695526,0.010227345861494541,0.0214251853006726,2989,0.8075268140393188,delta_from_last_frame,11,0.8922535145045203,0.9057314244132268,test,1,GRA29_C20_45deg_particle1,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.8388297030434689,next_frame,predrnnpp,0.009027475491166115,0.02747101098921102,0.0107619883492589,0.028179025914321157,2989,0.8386216415941247,delta_from_last_frame,11,0.8898172920582663,0.974874400298191,test,1,GRA29_C20_45deg_particle2,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.8038473501777262,next_frame,predrnnpp,0.010378331877291203,0.03627355653368225,0.01291082426905632,0.037369581270677875,2989,0.8036763834323228,delta_from_last_frame,11,0.8488659537259964,0.9706706711788707,test,1,GRA29_C20_45deg_particle3,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.8191063785046832,next_frame,predrnnpp,0.012109578587114811,0.038162472437021776,0.01478388998657465,0.04022971706140014,2989,0.818621116399936,delta_from_last_frame,11,0.9421924515328507,0.9486139904682089,test,1,GRA29_C20_45deg_particle4,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.7742926236418838,next_frame,predrnnpp,0.007729499600827694,0.010984632241965308,0.009982659481465816,0.014005393854705325,2989,0.774061294005309,delta_from_last_frame,11,0.8238101848980537,0.784314411713231,train,1,GRA29_C20_25deg_particle1,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.7754125346521089,next_frame,predrnnpp,0.00846557691693306,0.012116397923672926,0.010917513631284237,0.01588178461046949,2989,0.7752330811266493,delta_from_last_frame,11,0.8169585679466418,0.762911613578088,train,1,GRA29_C20_25deg_particle2,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.7858398771263038,next_frame,predrnnpp,0.009597714990377426,0.014280967677298737,0.012213321402668953,0.01765184870072381,2989,0.7857064406401402,delta_from_last_frame,11,0.81485367930372,0.8090352415445952,train,1,GRA29_C20_25deg_particle3,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.7986494558829146,next_frame,predrnnpp,0.010614985600113869,0.015331256445970047,0.01329116988927126,0.018904409607165787,2989,0.7983837650071451,delta_from_last_frame,11,0.8595327427602789,0.8109883759691008,train,1,GRA29_C20_25deg_particle4,multichannel_delta,1
"intensity,voltage,current,time_norm",4,8.140299797058105,false,145.34254455566406,9.09822705944232,rollout,predrnnpp,3.2039546966552734,16.426404101597658,0.3521515429019928,0.7988000319188149,5672,9.134064142051646,delta_from_last_frame,11,1.4900368797898877,20.563850081652397,test,1,GRA29_C20_45deg_particle1,multichannel_delta,
"intensity,voltage,current,time_norm",4,6.847515106201172,false,7.046200752258301,1.7483342161776143,rollout,predrnnpp,0.6961268782615662,1.308858588449417,0.3981657922267914,0.8105121651077161,5672,1.7515193031422895,delta_from_last_frame,11,1.0518825140049513,1.6148537243428929,test,1,GRA29_C20_45deg_particle2,multichannel_delta,
"intensity,voltage,current,time_norm",4,7.266477108001709,false,4.447009563446045,2.606705611411632,rollout,predrnnpp,0.9631290435791016,1.5088564564489235,0.36948132514953613,0.7946133401449436,5672,2.612665403079813,delta_from_last_frame,11,1.250421294144513,1.8988561860460291,test,1,GRA29_C20_45deg_particle3,multichannel_delta,
"intensity,voltage,current,time_norm",4,7.463807106018066,false,2.1162803173065186,3.191716085755018,rollout,predrnnpp,0.939241349697113,1.5105288847529443,0.2942747175693512,0.7258944978429002,5672,3.2003699096796416,delta_from_last_frame,11,1.364541690219218,2.0809206974866155,test,1,GRA29_C20_45deg_particle4,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7426148056983948,false,98.50638580322266,3.6473069009654115,rollout,predrnnpp,1.2830942869186401,2.2350155639106526,0.35179224610328674,0.8120804216839295,5318,3.6583075882554863,delta_from_last_frame,11,1.466372119277755,2.7522096386416086,train,1,GRA29_C20_25deg_particle1,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7500876188278198,false,60.15888977050781,3.150929667164775,rollout,predrnnpp,0.978875994682312,1.5604372523146373,0.3106625974178314,0.7920822675585077,5318,3.1608331170763715,delta_from_last_frame,11,1.2067040036021504,1.970044421174186,train,1,GRA29_C20_25deg_particle2,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7512654662132263,false,58.15373229980469,2.275695962836572,rollout,predrnnpp,0.7467654347419739,1.3713962406011788,0.32814815640449524,0.7953347673277972,5318,2.2803788270875907,delta_from_last_frame,11,1.3421888033264826,1.724300630297931,train,1,GRA29_C20_25deg_particle3,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7630901336669922,false,55.11857986450195,3.2535152983463416,rollout,predrnnpp,0.9810636043548584,1.5439971973018212,0.3015395700931549,0.7407127585909675,5318,3.2635811697867916,delta_from_last_frame,11,1.287970138545235,2.0844749592796457,train,1,GRA29_C20_25deg_particle4,multichannel_delta,
"intensity,voltage,current,time_norm",4,,false,,1.057390368863935,next_frame,predrnnpp,0.010814297012984753,0.022900450915844903,0.010227345861494541,0.0214251853006726,2989,1.0541062118974749,direct_next_frame,11,1.8799302052768196,1.0688566093813896,test,1,GRA29_C20_45deg_particle1,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,1.5734351068144727,next_frame,predrnnpp,0.016933290287852287,0.03125081024013609,0.0107619883492589,0.028179025914321157,2989,1.5699912457917122,direct_next_frame,11,2.4178273615917636,1.1090095993791533,test,1,GRA29_C20_45deg_particle2,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.937728433576486,next_frame,predrnnpp,0.012106847018003464,0.03605541432579016,0.01291082426905632,0.037369581270677875,2989,0.9363332881473514,direct_next_frame,11,1.3048439318336331,0.9648332440396147,test,1,GRA29_C20_45deg_particle3,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,1.4500637863697432,next_frame,predrnnpp,0.02143758349120617,0.06197524499941418,0.01478388998657465,0.04022971706140014,2989,1.4447982790105067,direct_next_frame,11,2.7858569367552146,1.5405339516761996,test,1,GRA29_C20_45deg_particle4,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.9254821365714573,next_frame,predrnnpp,0.0092387730255723,0.014638523879775921,0.009982659481465816,0.014005393854705325,2989,0.9242326342601132,direct_next_frame,11,1.1929612947800377,1.0452061564022268,train,1,GRA29_C20_25deg_particle1,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.910064080543286,next_frame,predrnnpp,0.009935637004673481,0.01627426217205999,0.010917513631284237,0.01588178461046949,2989,0.9090111443094044,direct_next_frame,11,1.1538026772751588,1.0247124344786651,train,1,GRA29_C20_25deg_particle2,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,1.0063228832432995,next_frame,predrnnpp,0.01229054480791092,0.022649029288138167,0.012213321402668953,0.01765184870072381,2989,1.005299671964685,direct_next_frame,11,1.228688424244996,1.2830967267020281,train,1,GRA29_C20_25deg_particle3,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,1.1220138901297256,next_frame,predrnnpp,0.014912877231836319,0.033650276399542885,0.01329116988927126,0.018904409607165787,2989,1.121602996590831,direct_next_frame,11,1.2161826000818008,1.7800226031278767,train,1,GRA29_C20_25deg_particle4,multichannel_direct,1
"intensity,voltage,current,time_norm",4,26.095741271972656,false,7.282790184020996,2.1459932491244045,rollout,predrnnpp,0.7557148337364197,1.252903807945898,0.3521515429019928,0.7988000319188149,5672,2.148680146691291,direct_next_frame,11,1.5756803745020327,1.5684824209837231,test,1,GRA29_C20_45deg_particle1,multichannel_direct,
"intensity,voltage,current,time_norm",4,24.783655166625977,false,4.528419494628906,2.006936259391401,rollout,predrnnpp,0.7990933656692505,1.2537163801620352,0.3981657922267914,0.8105121651077161,5672,2.009482192671503,direct_next_frame,11,1.4502582966794955,1.546819941925755,test,1,GRA29_C20_45deg_particle2,multichannel_direct,
"intensity,voltage,current,time_norm",4,23.93944549560547,false,3.349651575088501,1.94892825593318,rollout,predrnnpp,0.7200925946235657,1.2544764948194056,0.36948132514953613,0.7946133401449436,5672,1.9507024857773707,direct_next_frame,11,1.5453451128415852,1.5787256914042993,test,1,GRA29_C20_45deg_particle3,multichannel_direct,
"intensity,voltage,current,time_norm",4,24.742265701293945,false,1.2856251001358032,2.366191925418724,rollout,predrnnpp,0.6963104605674744,1.259835316704191,0.2942747175693512,0.7258944978429002,5672,2.3691092106941514,direct_next_frame,11,1.7502130747134321,1.7355625651495812,test,1,GRA29_C20_45deg_particle4,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8022522330284119,false,26.099023818969727,2.1441569598724657,rollout,predrnnpp,0.7542977929115295,1.277979701207816,0.35179224610328674,0.8120804216839295,5318,2.1472740805693484,direct_next_frame,11,1.5262589461800595,1.5737107644558135,train,1,GRA29_C20_25deg_particle1,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8738426566123962,false,33.488624572753906,2.4148363020448658,rollout,predrnnpp,0.7501993179321289,1.2861496816352895,0.3106625974178314,0.7920822675585077,5318,2.41863999340308,direct_next_frame,11,1.6681142419890722,1.6237577008252961,train,1,GRA29_C20_25deg_particle2,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8314089775085449,false,32.539398193359375,2.2287156502805194,rollout,predrnnpp,0.7313489317893982,1.2813515971771288,0.32814815640449524,0.7953347673277972,5318,2.2318788382912884,direct_next_frame,11,1.5981254290522149,1.6110846021258112,train,1,GRA29_C20_25deg_particle3,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8569746613502502,false,30.75520896911621,2.43672947262544,rollout,predrnnpp,0.7347703576087952,1.2931160742044647,0.3015395700931549,0.7407127585909675,5318,2.4405602038294454,direct_next_frame,11,1.6886713526377404,1.7457726483128426,train,1,GRA29_C20_25deg_particle4,multichannel_direct,
intensity,4,,true,,1.013520214433666,next_frame,predrnnpp,0.008703072555363178,0.01125527963538675,0.008586974814534187,0.011083030948510568,32,1.013520214433666,delta_from_last_frame,0,nan,1.0155416589267334,test,1,GRA29_C20_45deg_particle1,smoke_image_only_delta,1
intensity,4,,true,,1.0002268380108774,next_frame,predrnnpp,0.007999664172530174,0.010323082163367674,0.007997849956154823,0.010321016469518064,32,1.0002268380108774,delta_from_last_frame,0,nan,1.000200144419468,test,1,GRA29_C20_45deg_particle2,smoke_image_only_delta,1
intensity,4,,true,,1.0009889194689257,next_frame,predrnnpp,0.010905969887971878,0.014066028255834483,0.010895195417106152,0.01405314280709703,32,1.0009889194689257,delta_from_last_frame,0,nan,1.000916908688279,test,1,GRA29_C20_45deg_particle3,smoke_image_only_delta,1
intensity,4,,true,,1.0003415127853243,next_frame,predrnnpp,0.011533906683325768,0.01489191561929421,0.011529969051480293,0.014900572284505424,32,1.0003415127853243,delta_from_last_frame,0,nan,0.9994190380714293,test,1,GRA29_C20_45deg_particle4,smoke_image_only_delta,1
intensity,4,,true,,1.0127518820194734,next_frame,predrnnpp,0.00882711075246334,0.011377315888945047,0.008715965785086155,0.011236594695856769,32,1.0127518820194734,delta_from_last_frame,0,nan,1.0125234732494326,train,1,GRA29_C20_25deg_particle1,smoke_image_only_delta,1
intensity,4,,true,,1.019646043357076,next_frame,predrnnpp,0.009013582020998001,0.011591162121883521,0.008839912712574005,0.011416148721548877,32,1.019646043357076,delta_from_last_frame,0,nan,1.01533033640358,train,1,GRA29_C20_25deg_particle2,smoke_image_only_delta,1
intensity,4,,true,,1.0080495498797446,next_frame,predrnnpp,0.010668499395251274,0.013789336523299651,0.010583308525383472,0.013688024706641171,32,1.0080495498797446,delta_from_last_frame,0,nan,1.0074014928252815,train,1,GRA29_C20_25deg_particle3,smoke_image_only_delta,1
intensity,4,,true,,1.0044471610844528,next_frame,predrnnpp,0.010495668277144432,0.013596532019891635,0.010449199005961418,0.013557983091075941,32,1.0044471610844528,delta_from_last_frame,0,nan,1.002843264264068,train,1,GRA29_C20_25deg_particle4,smoke_image_only_delta,1
intensity,4,1.0055006742477417,true,2.7083232402801514,1.678684683576988,rollout,predrnnpp,0.015894079580903053,0.024403996776767422,0.009468174539506435,0.012182088641701385,16,1.678684683576988,delta_from_last_frame,0,nan,2.0032686918094114,test,1,GRA29_C20_45deg_particle1,smoke_image_only_delta,
intensity,4,1.001099705696106,true,1.6336314678192139,1.3477941526648296,rollout,predrnnpp,0.010727306827902794,0.014683311394929588,0.007959158159792423,0.010336023433321588,16,1.3477941526648296,delta_from_last_frame,0,nan,1.4205957919554517,test,1,GRA29_C20_45deg_particle2,smoke_image_only_delta,
intensity,4,1.0022146701812744,true,1.9974678754806519,1.368333272635306,rollout,predrnnpp,0.015746306627988815,0.021330374287546423,0.011507654562592506,0.014851044169277511,16,1.368333272635306,delta_from_last_frame,0,nan,1.4362878491515607,test,1,GRA29_C20_45deg_particle3,smoke_image_only_delta,
intensity,4,1.0050361156463623,true,2.059271812438965,1.4072826242236114,rollout,predrnnpp,0.01812868006527424,0.022681477802079474,0.012882046401500702,0.01656942640658594,16,1.4072826242236114,delta_from_last_frame,0,nan,1.3688752552752306,test,1,GRA29_C20_45deg_particle4,smoke_image_only_delta,
intensity,4,1.008721113204956,true,2.927398681640625,1.7664938057939732,rollout,predrnnpp,0.018460465595126152,0.024156188434723475,0.010450342670083046,0.013485595817385669,16,1.7664938057939732,delta_from_last_frame,0,nan,1.7912585221916,train,1,GRA29_C20_25deg_particle1,smoke_image_only_delta,
intensity,4,1.0084506273269653,true,3.6573150157928467,2.1224323837520465,rollout,predrnnpp,0.021487750113010406,0.026088939665219447,0.010124115273356438,0.01327989646732283,16,2.1224323837520465,delta_from_last_frame,0,nan,1.9645439050985962,train,1,GRA29_C20_25deg_particle2,smoke_image_only_delta,
intensity,4,1.0002810955047607,true,2.5898807048797607,1.66774686299531,rollout,predrnnpp,0.020853810012340546,0.027037431077063554,0.012504181824624538,0.016361814236554695,16,1.66774686299531,delta_from_last_frame,0,nan,1.6524714610594933,train,1,GRA29_C20_25deg_particle3,smoke_image_only_delta,
intensity,4,0.9952564239501953,true,2.0681960582733154,1.4581450944081624,rollout,predrnnpp,0.019375983625650406,0.024408988425353856,0.013288103975355625,0.017693547118410268,16,1.4581450944081624,delta_from_last_frame,0,nan,1.3795418330763152,train,1,GRA29_C20_25deg_particle4,smoke_image_only_delta,
intensity,4,,false,,0.8388780833707219,next_frame,residual_cnn,0.008579496294260025,0.0201247766332233,0.010227345861494541,0.0214251853006726,2989,0.8387769079762447,delta_from_last_frame,11,0.8642082570831636,0.9393046711522035,test,1,GRA29_C20_45deg_particle1,image_only_delta,1
intensity,4,,false,,0.8441714435004959,next_frame,residual_cnn,0.009084963239729404,0.027555032590582222,0.0107619883492589,0.028179025914321157,2989,0.8442185518572566,delta_from_last_frame,11,0.8325961930044959,0.9778561073886586,test,1,GRA29_C20_45deg_particle2,image_only_delta,1
intensity,4,,false,,0.8223306507761873,next_frame,residual_cnn,0.010616966523230076,0.03655036135346006,0.01291082426905632,0.037369581270677875,2989,0.822340670897123,delta_from_last_frame,11,0.8197391771468862,0.9780778941223884,test,1,GRA29_C20_45deg_particle3,image_only_delta,1
intensity,4,,false,,0.8569738934808258,next_frame,residual_cnn,0.01266940776258707,0.039530099653669035,0.01478388998657465,0.04022971706140014,2989,0.8568026092096126,delta_from_last_frame,11,0.9004424148826098,0.9826094375293934,test,1,GRA29_C20_45deg_particle4,image_only_delta,1
intensity,4,,false,,0.8016194724800791,next_frame,residual_cnn,0.008002294227480888,0.01144123550374241,0.009982659481465816,0.014005393854705325,2989,0.8016825384225676,delta_from_last_frame,11,0.7881124763202345,0.8169163696812819,train,1,GRA29_C20_25deg_particle1,image_only_delta,1
intensity,4,,false,,0.8069507841739083,next_frame,residual_cnn,0.008809896185994148,0.012782620793025773,0.010917513631284237,0.01588178461046949,2989,0.8068245440275637,delta_from_last_frame,11,0.8361452508603741,0.8048604805154764,train,1,GRA29_C20_25deg_particle2,image_only_delta,1
intensity,4,,false,,0.8110781080976798,next_frame,residual_cnn,0.009905957616865635,0.014762654167266081,0.012213321402668953,0.01765184870072381,2989,0.8111725108253027,delta_from_last_frame,11,0.7905259497633853,0.8363234025827981,train,1,GRA29_C20_25deg_particle3,image_only_delta,1
intensity,4,,false,,0.8356395377150692,next_frame,residual_cnn,0.011106627061963081,0.01610103054778197,0.01329116988927126,0.018904409607165787,2989,0.8356304438370611,delta_from_last_frame,11,0.8377456091200746,0.8517076641038721,train,1,GRA29_C20_25deg_particle4,image_only_delta,1
intensity,4,0.7792609333992004,false,2.589587518661568e+21,7.785855476593466e+18,rollout,residual_cnn,2.7418010188943196e+18,inf,0.3521515429019928,0.7988000319188149,5672,7.822527839377304e+18,delta_from_last_frame,11,131971.02386350447,inf,test,1,GRA29_C20_45deg_particle1,image_only_delta,
intensity,4,0.7918651103973389,false,6940541522542592.0,47908586690959.99,rollout,residual_cnn,19075560374272.0,818352893496969.4,0.3981657922267914,0.8105121651077161,5672,48127718579857.81,delta_from_last_frame,11,156.02153582810436,1009673794826029.9,test,1,GRA29_C20_45deg_particle2,image_only_delta,
intensity,4,0.7705559134483337,false,5819482580713472.0,67001035964513.02,rollout,residual_cnn,24755631554560.0,1074826781903089.9,0.36948132514953613,0.7946133401449436,5672,67295428526067.29,delta_from_last_frame,11,307.72460130087035,1352641250280335.5,test,1,GRA29_C20_45deg_particle3,image_only_delta,
intensity,4,0.7914593815803528,false,7.341830839677747e+16,1311843690568402.5,rollout,residual_cnn,386042431537152.0,inf,0.2942747175693512,0.7258944978429002,5672,1318057693565770.8,delta_from_last_frame,11,1465.7412573678118,inf,test,1,GRA29_C20_45deg_particle4,image_only_delta,
intensity,4,0.7526466250419617,false,5.696378359764746e+17,626091954013668.0,rollout,residual_cnn,220254294769664.0,inf,0.35179224610328674,0.8120804216839295,5318,629250033353198.9,delta_from_last_frame,11,595.3103855829738,inf,train,1,GRA29_C20_25deg_particle1,image_only_delta,
intensity,4,0.7795507907867432,false,2538942805049344.0,2234432145104.304,rollout,residual_cnn,694154493952.0,29645397531952.875,0.3106625974178314,0.7920822675585077,5318,2245814180790.501,delta_from_last_frame,11,66.38903707262463,37427169810695.32,train,1,GRA29_C20_25deg_particle2,image_only_delta,
intensity,4,0.7746711373329163,false,1869833339666432.0,2423164824500.313,rollout,residual_cnn,795157069824.0,42347922774875.125,0.32814815640449524,0.7953347673277972,5318,2435322373780.322,delta_from_last_frame,11,55.03553575568426,53245406229577.58,train,1,GRA29_C20_25deg_particle3,image_only_delta,
intensity,4,0.7968370914459229,false,1398068226293760.0,1447583287251.9866,rollout,residual_cnn,436503642112.0,18507528889268.086,0.3015395700931549,0.7407127585909675,5318,1454996905540.4438,delta_from_last_frame,11,61.738378039034814,24986107873279.14,train,1,GRA29_C20_25deg_particle4,image_only_delta,
intensity,4,,false,,1.3362477119534084,next_frame,residual_cnn,0.01366626750677824,1.5140816607606276,0.010227345861494541,0.0214251853006726,2989,1.3379834654614078,direct_next_frame,11,0.9015151184397847,70.66831112602307,test,1,GRA29_C20_45deg_particle1,image_only_direct,1
intensity,4,,false,,4.70955918590792,next_frame,residual_cnn,0.05068422108888626,8.34353831733468,0.0107619883492589,0.028179025914321157,2989,4.725465534806635,direct_next_frame,11,0.8090097075971402,296.090373837029,test,1,GRA29_C20_45deg_particle2,image_only_direct,1
intensity,4,,false,,3.0827870548223273,next_frame,residual_cnn,0.03980132192373276,6.110477591920879,0.01291082426905632,0.037369581270677875,2989,3.0914740545049715,direct_next_frame,11,0.7970216425972514,163.51474606207265,test,1,GRA29_C20_45deg_particle3,image_only_direct,1
intensity,4,,false,,6.597781125093163,next_frame,residual_cnn,0.09754087030887604,10.669686446297506,0.01478388998657465,0.04022971706140014,2989,6.6203249665720225,direct_next_frame,11,0.8791035033394664,265.2190277652965,test,1,GRA29_C20_45deg_particle4,image_only_direct,1
intensity,4,,false,,0.7852362004362615,next_frame,residual_cnn,0.007838745601475239,0.011248531923559789,0.009982659481465816,0.014005393854705325,2989,0.7852504966976319,direct_next_frame,11,0.78215741396545,0.8031571293356147,train,1,GRA29_C20_25deg_particle1,image_only_direct,1
intensity,4,,false,,0.7824724073372517,next_frame,residual_cnn,0.008542653173208237,0.012333581129536291,0.010917513631284237,0.01588178461046949,2989,0.7824015053357937,direct_next_frame,11,0.7988758050689565,0.7765866010678564,train,1,GRA29_C20_25deg_particle2,image_only_direct,1
intensity,4,,false,,0.7944700736330171,next_frame,residual_cnn,0.009703118354082108,0.015623343554999124,0.012213321402668953,0.01765184870072381,2989,0.7945407028560573,direct_next_frame,11,0.7790910248233976,0.8850825666978719,train,1,GRA29_C20_25deg_particle3,image_only_direct,1
intensity,4,,false,,0.8087950033931772,next_frame,residual_cnn,0.010749831795692444,0.015597062354731458,0.01329116988927126,0.018904409607165787,2989,0.808821627958832,direct_next_frame,11,0.8027247215582807,0.825048900168738,train,1,GRA29_C20_25deg_particle4,image_only_direct,1
intensity,4,0.7737230062484741,false,nan,nan,rollout,residual_cnn,nan,nan,0.3521515429019928,0.7988000319188149,5672,nan,direct_next_frame,11,nan,nan,test,1,GRA29_C20_45deg_particle1,image_only_direct,
intensity,4,0.7722567319869995,false,nan,nan,rollout,residual_cnn,nan,nan,0.3981657922267914,0.8105121651077161,5672,nan,direct_next_frame,11,nan,nan,test,1,GRA29_C20_45deg_particle2,image_only_direct,
intensity,4,0.758330225944519,false,nan,nan,rollout,residual_cnn,nan,nan,0.36948132514953613,0.7946133401449436,5672,nan,direct_next_frame,11,nan,nan,test,1,GRA29_C20_45deg_particle3,image_only_direct,
intensity,4,0.7803418040275574,false,nan,nan,rollout,residual_cnn,nan,nan,0.2942747175693512,0.7258944978429002,5672,nan,direct_next_frame,11,nan,nan,test,1,GRA29_C20_45deg_particle4,image_only_direct,
intensity,4,0.7422733306884766,false,nan,nan,rollout,residual_cnn,nan,nan,0.35179224610328674,0.8120804216839295,5318,nan,direct_next_frame,11,1.4035348474184128,nan,train,1,GRA29_C20_25deg_particle1,image_only_direct,
intensity,4,0.7537264227867126,false,nan,nan,rollout,residual_cnn,nan,nan,0.3106625974178314,0.7920822675585077,5318,nan,direct_next_frame,11,1.3038517985862248,nan,train,1,GRA29_C20_25deg_particle2,image_only_direct,
intensity,4,0.7604016065597534,false,nan,nan,rollout,residual_cnn,nan,nan,0.32814815640449524,0.7953347673277972,5318,nan,direct_next_frame,11,1.2830888860634828,nan,train,1,GRA29_C20_25deg_particle3,image_only_direct,
intensity,4,0.7711284160614014,false,nan,nan,rollout,residual_cnn,nan,nan,0.3015395700931549,0.7407127585909675,5318,nan,direct_next_frame,11,nan,nan,train,1,GRA29_C20_25deg_particle4,image_only_direct,
intensity,4,,false,,0.8495428095668645,next_frame,residual_cnn,0.008688568137586117,0.021401763984575335,0.010227345861494541,0.0214251853006726,2989,0.8494396713605828,direct_next_frame,11,0.8753619119361336,0.9989068325072301,test,1,GRA29_C20_45deg_particle1,image_only_direct_stable256,1
intensity,4,,false,,0.8334045398087178,next_frame,residual_cnn,0.008969089947640896,0.030179011070211436,0.0107619883492589,0.028179025914321157,2989,0.8334983693209325,direct_next_frame,11,0.8103934716149478,1.0709742473700572,test,1,GRA29_C20_45deg_particle2,image_only_direct_stable256,1
intensity,4,,false,,0.8146319685675976,next_frame,residual_cnn,0.010517570190131664,0.03982944249171722,0.01291082426905632,0.037369581270677875,2989,0.8146944524624111,direct_next_frame,11,0.7982085729079053,1.0658252283648006,test,1,GRA29_C20_45deg_particle3,image_only_direct_stable256,1
intensity,4,,false,,0.8438027373049186,next_frame,residual_cnn,0.012474686838686466,0.04583906584665978,0.01478388998657465,0.04022971706140014,2989,0.843639169398246,direct_next_frame,11,0.8854011677719783,1.13943296634919,test,1,GRA29_C20_45deg_particle4,image_only_direct_stable256,1
intensity,4,,false,,0.7782280925316353,next_frame,residual_cnn,0.007768786046653986,0.011024824882686973,0.009982659481465816,0.014005393854705325,2989,0.7782396242140971,direct_next_frame,11,0.7757386332159654,0.7871842089598227,train,1,GRA29_C20_25deg_particle1,image_only_direct_stable256,1
